"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size Type","Size","Colour","Description","Return/Exchange Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Brand","attr_Plating","attr_color","attr_Country","attr_Pack of","attr_Print /Pattern Type","attr_Ideal for","attr_Product Type","attr_Ideal For","attr_Type","attr_Country of origin","attr_Occasion","attr_Base Material
","attr_Clasp Type","attr_Chain Type","attr_pack of","attr_Base Material","attr_Bangle Size","attr_Size","attr_Comfortable for","attr_Package Contents","attr_Gemstone","attr_Sales Package","attr_Gemstone
","attr_2>","attr_3>","attr_4>","attr_5>","attr_Stone Type","attr_Country_of_Origin"
"210248_X","","Fancy Brass Chain For Women","210248_X",399,999,138,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/210248_X_1688551636928_gd6ya5p2u2syfz4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/210248_X_1703679894107_67qofjb2rcyy98q.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"210244_X","","High Gold Plated Ad Diamond Fancy Star Chain","210244_X",399,999,126,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/210244_X_1688551638825_io3rj7gv5kv9adc.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/210244_X_1703679502851_v3nawswmkf96xhk.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"Star_Ch","","Gold Plated Metal Chain","Star_Ch",399,999,122,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Star_Ch_1688551630853_dcvk1mmxcdzseoi.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Star_Ch_1703679824057_fkzoswozq235aqp.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Metal",,,,,,,,,,,,,,,,,
"7753_X","","Diamond Gold-Plated Plated Brass Necklace","2 tone chain",499,1249,159,4984,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7753_X_1688551607131_1tedfz29g76q0c3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/7753_X_1703679878960_nkzk3lsy1ynqsmh.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"30273968","","Gold Plated Broad Openable Bangle","bandhni bangle_2.4",599,1499,207,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30273968_1688553151343_nav6nj5ja539dv6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30273968_1703679789325_tyo8gtiuaudeiq4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30273968_1703679792242_tqpa0h3gkegppnz.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","Introducing Our Exquisite Bangle, A Breathtaking Piece Of 20 Carat Jewellery That Will Captivate Everyone'S Attention. Crafted With Utmost Precision And Love, This Bangle Showcases Timeless Elegance And Sophistication. Its Intricate Design And Sparkling Gemstones Make It A True Work Of Art. Whether As A Gift For A Loved One Or A Treat For Yourself, This 20 Carat Bangle Is A Must-Have Accessory That Exudes Timeless Beauty.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"","20 carat jewellery",,,,,,,,"Women","Bangle","India","Casual",,,,,,,,,,,,,,,,,,
"30273968","","Gold Plated Broad Openable Bangle","bandhni bangle_2.6",599,1499,207,4993,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30273968","","Gold Plated Broad Openable Bangle","bandhni bangle_2.8",599,1499,207,4995,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30254542","","Set Of 4 Meena Work Design Bangle","30254542",399,999,62,4995,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30254542_1688553148026_yqyqjhh9zychbqu.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30254542_1703679528164_5nalr8nrm2wrozd.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30254542_1703679531032_84oa3t23r6cq36o.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","gold","Introducing Our Exquisite Bangle, A Breathtaking Piece Of 20 Carat Jewellery That Will Captivate Everyone'S Attention. Crafted With Utmost Precision And Love, This Bangle Showcases Timeless Elegance And Sophistication. Its Intricate Design And Sparkling Gemstones Make It A True Work Of Art. Whether As A Gift For A Loved One Or A Treat For Yourself, This 20 Carat Bangle Is A Must-Have Accessory That Exudes Timeless Beauty.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"","20 carat jewellery",,,,,,,,"Women","Bangle","India","Casual",,,,,,,,,,,,,,,,,,
"30254542","","Set Of 4 Meena Work Design Bangle","30254542_2.6",399,999,62,4990,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30254542","","Set Of 4 Meena Work Design Bangle","30254542_2.8",399,999,62,4986,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30275396","","Set Of 2  Openable Flower Bangle","sonflower_2.4",599,1499,198,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30275396_1688553140786_o8h5h94hmkd2clp.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30275396_1703679187409_bra5euuu4h5q30x.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/30275396_1703679188968_5lq81szys11cwus.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","gold","Introducing Our Exquisite Bangle, A Breathtaking Piece Of 20 Carat Jewellery That Will Captivate Everyone'S Attention. Crafted With Utmost Precision And Love, This Bangle Showcases Timeless Elegance And Sophistication. Its Intricate Design And Sparkling Gemstones Make It A True Work Of Art. Whether As A Gift For A Loved One Or A Treat For Yourself, This 20 Carat Bangle Is A Must-Have Accessory That Exudes Timeless Beauty.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"","20 carat jewellery",,,,,,,,"Women","Bangle","India","Casual",,,,,,,,,,,,,,,,,,
"30275396","","Set Of 2  Openable Flower Bangle","sonflower_2.6",599,1499,198,4997,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30275396","","Set Of 2  Openable Flower Bangle","sonflower_2.8",599,1499,198,4994,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10914076","","Designer Necklace With Matching Beautiful Earrings","ruby perelo",499,1249,157,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10914076_1688553134947_pmjzdiu4tsoteal.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10914076_1688553137879_zebf83i6plaxa4q.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10914076_1703679754595_2wb9vzlhtuxhqzt.jpg","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","gold","Elevate Your Style With Our Stunning 20 Carat Jewellery Necklace! Expertly Crafted With Exquisite Attention To Detail, This Statement Piece Is A True Showstopper. With Its Lustrous Finish And Timeless Design, It'S The Perfect Accessory To Add A Touch Of Elegance To Any Outfit. Whether You'Re Dressing Up For A Special Occasion Or Simply Want To Add A Touch Of Glamour To Your Everyday Look, This Necklace Is Sure To Turn Heads And Make You Feel Like A Million Bucks. Treat Yourself To This Extraordinary Piece And Indulge In Luxury Like Never Before!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Necklace","India","Casual",,,,,,,,,,,,,,,,,,
"10913218","","Gold Plated Set With Earring","10913218",599,1499,170,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10913218_1703325292754_uzzvs29tajapsci.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10913218_1703679458245_cx1qi6gb9uz4r7t.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Elevate your style with this elegant gold-plated set with earrings. The lustrous gold plating brings a touch of luxury to the ensemble, offering a timeless and classic aesthetic. The set, complete with matching earrings, adds a coordinated and sophisticated element to your accessories collection. With a versatile design, this ensemble effortlessly transitions from everyday elegance to special occasions. The simplicity of the gold-plated finish ensures a subtle yet striking look, making this set a go-to choice for those seeking refined and timeless jewelry.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,"Complete Set: The use of ""with earring"" indicates that the ensemble includes matching earrings, ensuring a coordinated and harmonious look. This attribute adds versatility and completeness to the set.","Versatile Design: The description doesn't specify the design details, suggesting a broad and versatile style that can potentially suit various occasions and outfits. This versatility makes the set suitable for different fashion preferences and settings.","Classic Aesthetics: Given the traditional association of gold, the set likely embodies classic aesthetics, providing a timeless and enduring appeal. This makes it suitable for both formal and casual wear.","Elegance and Simplicity: The simplicity of the description implies a focus on elegance, making this gold-plated set with earrings a versatile accessory that can effortlessly complement a range of looks, from everyday wear to special occasions.""""""""""""",,
"10785637","","Designer Necklace With Matching Beautiful Earrings","10785637",399,999,102,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10785637_1688553127169_z2bcxcvytlinuuo.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10785637_1688553130190_5rmedytnimlbo7d.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10785637_1688553133103_ufsko9w7kpnr6fj.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10785637_1688553136142_z8ymy9sj46rt9fw.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10785637_1703679244035_fzilr4zyb7vqbn4.jpg","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","gold","Looking To Add A Touch Of Elegance To Your Traditional Attire? Our Stunning Mangalsutra, Crafted With 20 Carat Jewellery, Is The Perfect Choice! Embrace The Timeless Beauty Of This Piece, Featuring Intricate Details And A Delicate Chain. This Exquisite Pendant Symbolizes Love, Unity, And The Eternal Bond Of Marriage. Shop Now And Make A Lasting Impression On Your Special Day!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Mangalsutra","India","Casual",,,,,,,,,,,,,,,,,,
"10038163","","Matte Finish Kemp Stone Designer Pipe Neckset","10038163",799,1999,280,4998,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10038163_1703325293727_jqyha0zkl4ezkpr.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10038163_1703679228487_hdxz1krmd3haeaz.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","New design premium quality matte finish kemp stone designer pipe neckset with earring. Jewellery itself has no value, but the jewels which can make women shining are priceless! This piece of jewelry comes with the assurance of quality and durability.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,"Kemp Stones: Kemp stones are typically synthetic stones that resemble traditional South Indian temple jewelry. These stones often have vibrant colors and intricate designs, adding a touch of traditional and cultural aesthetics to the neckset.","Designer Pipe: The term ""pipe"" in this context likely refers to the structure or design of the necklace. A designer pipe neckset may have a unique and artistic arrangement of cylindrical or pipe-shaped elements, contributing to its overall design.","Neckset: This term indicates that the piece is designed to be worn around the neck. Necksets can come in various styles, lengths, and designs, and they are typically chosen to complement specific outfits or occasions.","Overall Design: Apart from the specific features mentioned, the neckset likely has an overall design that combines these elements into a cohesive and aesthetically pleasing piece. This could include the arrangement of Kemp stones, the placement of the designer pipes, and any additional details that contribute to the visual appeal of the jewelry.""""""""""""",,
"89025","","Set Of 2 Gold Plated Ad Diamond Ruby Flower Bangle","GULABI  PANDADI_2.4",699,1749,180,4997,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/89025_1699263484677_qw7mhumtflnntgl.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/89025_1703679834270_8wj7lhqy43jbk7l.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/89025_1703679835942_58y1o5cm9qn4h0t.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","New designer premium quality micro gold plated ad diamond ruby flower 2 pcs fancy bangle","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89025","","Set Of 2 Gold Plated Ad Diamond Ruby Flower Bangle","GULABI  PANDADI_2.6",699,1749,190,4997,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89025","","Set Of 2 Gold Plated Ad Diamond Ruby Flower Bangle","GULABI  PANDADI_2.8",699,1749,180,4992,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"711719","","Set Of 4 Gold Plated  Laxmi Design Bangle","711719_2.4",549,1025,200,100,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/new_designer_high_gold_plated_ad_diamond_studded_daily_wear_laxmi_bangle_for_women_OIKAOVGAPK_2024-03-30_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/new_designer_high_gold_plated_ad_diamond_studded_daily_wear_laxmi_bangle_for_women_7Y9SDPGC3F_2024-03-30_2.jpeg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","variant","2.1","Gold","Presenting the Designer High Gold Plated and Diamond Studded Daily Wear Laxmi Bangle for Women, a stunning new addition to our inventory. This exquisitely crafted bangle, embellished with unmatched grace, is a monument to classic elegance and splendor.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"711719","","Set Of 4 Gold Plated  Laxmi Design Bangle","711719_2.6",549,1025,200,100,3,3,2,"0.05",3,,,,,,,,,,,,,,"variant","2.4",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"711719","","Set Of 4 Gold Plated  Laxmi Design Bangle","711719_2.8",549,1025,200,100,3,3,2,"0.05",3,,,,,,,,,,,,,,"variant","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"711719","","Set Of 4 Gold Plated  Laxmi Design Bangle","711719_2.10",549,1025,200,100,3,3,2,"0.05",3,,,,,,,,,,,,,,"variant","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"856952","","Designer high gold plated pink diamond studded fancy adjustable kadli for women","856952_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Designer_high_gold_plated_pink_diamond_studded_fancy_adjustable_kadli_for_women__2PAIWXEAIS_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","","""Introducing the epitome of feminine luxury: our Designer High Gold Plated Pink Diamond Studded Fancy Adjustable Kadli for Women.

Indulge in the allure of sophistication with this exquisite piece, meticulously crafted to adorn the wrist with unparalleled elegance. Each delicate link is meticulously encrusted with shimmering pink diamonds, creating a captivating tapestry of sparkle and shine.

The adjustable design ensures a perfect fit for every wrist, allowing you to wear it with confidence and comfort. Whether paired with formal attire for a special occasion or worn casually to elevate your everyday style, this kadli exudes timeless glamour and grace.

Elevate your jewelry collection and embrace the allure of femininity with our Designer High Gold Plated Pink Diamond Studded Fancy Adjustable Kadli for Women. It's more than just a piece of jewelry; it's a reflection of your unique style and sophistication.""","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88056","","Rose Gold Plated Chowki Stone Daily Wear Fancy Mangalsutra","88056_Free Size",499,899,150,98,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Rose_Gold_Plated_Chowki_Stone_Daily_Wear_Fancy_Mangalsutra_PCJ4YUVBCW_2024-04-03_1.jpeg","","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__mangalsutra","size","Free Size","ROSE GOLD","Rose Gold Plated Chowki Stone Daily Wear Fancy Mangalsutra","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"77096","","Set Of 2 Gold Plated Ad Diamond Flower Design Bangle","77096",699,1749,280,4980,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/77096_1699263496529_wwxqeg0ah13bo2a.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/77096_1703679790723_07w74hjcfuvkdnc.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free Size","Gold","new designer premium quality gold plated ad diamond flower kadli combo.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"77098","","Designer Premium Quality Micro Gold Plated Daily Wear Kadli Combo","77098",899,2249,280,4999,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/77098_1699263481922_1ctzx4b1222bc60.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/77098_1703679831363_axtalxbzxwv1moj.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","Designer premium quality micro gold plated daily wear kadli combo","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66092","","Set Of 2 Gold-Plated Ad Diamond  Adjustable Bracelet","66092",599,1499,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66092_1699263491213_kvn1e8obo0uw9ud.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66092_1703679370345_lpgiruxcbi55jo2.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","free","Gold","New designer premium quality high gold plated ad diamond Adujustible kadli","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66093","","Set Of 4 Piece Gold Plated Kada/Bangles","66093 2.4",599,1499,170,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66093_1699263491698_ldl8tl24i3jvo2l.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66093_1703679158658_uvfuir3z9l29ktx.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/66093_1703679160674_362mbcrujlu1t0o.jpg","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","2.4","Gold","New designer premium quality high gold plated 4pcs leaf bangle","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66093","","Set Of 4 Piece Gold Plated Kada/Bangles","66093 2.6",599,1499,170,4993,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.6",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66093","","Set Of 4 Piece Gold Plated Kada/Bangles","66093 2.8",599,1499,170,4992,3,3,2,"0.05",3,,,,,,,,,,,,,,"size","2.8",,,"2",true,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"109114173","","Super Pretty Meenawork Studded Golden Necklace","109114173",599,1499,200,4991,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/109114173_1703325341987_wzw1yxtogqe3b6b.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/109114173_1703679850282_p85bjh6se97sz9u.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Indulge in the allure of elegance with this super pretty meenawork studded golden necklace. The intricate meenawork detailing adds a touch of traditional charm, showcasing vibrant and detailed patterns. The golden finish imparts a luxurious radiance to the piece, making it a dazzling accessory for any occasion. Studded elements contribute to its overall allure, creating a captivating and sophisticated design. This necklace effortlessly combines timeless beauty with a contemporary aesthetic, making it a perfect choice for those seeking a charming and eye-catching accessory to elevate their style.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,"Meenawork Detailing: The inclusion of ""meenawork"" implies that the necklace features intricate enamel ornamentation. Meenawork is a traditional craft known for its colorful and detailed patterns, adding a touch of traditional artistry to the golden necklace.","Studded Elements: The term ""studded"" suggests that the necklace is adorned with embellishments, possibly gemstones, crystals, or other decorative elements. This can contribute to the overall elegance and sophistication of the jewelry.","Golden Finish: The mention of ""golden"" indicates that the necklace has a gold-colored finish. This could imply either actual gold plating or a gold-toned metal, providing a rich and luxurious appearance.","Necklace Style: The term ""necklace"" specifies that the piece is designed to be worn around the neck, suggesting it's a decorative accessory intended to enhance the wearer's neckline and overall look.""""""""""""",,
"107811556","","Meenawork Trendy Dolly Necklace With Earring","107811556",499,1249,194,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/107811556_1689429819090_a1m3jiru88ypza7.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/107811556_1703679859548_o2f0juv6dtvbt6u.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Meenawork Trendy Dolly Necklace With Earring
Wedding / Festive / Ethnic Look Jewellery . It Can Be Worn With All Kinds Of Outfits And For All The Age Group. You Can Also Wear This On Daily Basis.","2",true,"",1,,"",,,,,,,"Girls/Women","Necklace",,,,,,,,,,,,,,,,,,,,,,
"1892","","Delicate and elegant gold bangles with a floral design and a hint of pink","1892_Free",549,1050,200,500,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Delicate_and_elegant_gold_bangles_with_a_floral_design_and_a_hint_of_pink_UZ8JOJS09N_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","Introducing our latest masterpiece: delicate and elegant gold bangles, adorned with a graceful floral design and a subtle hint of pink.

Crafted with meticulous care and attention, these bangles are a celebration of refined beauty and timeless elegance. Each piece is intricately detailed with a delicate floral motif, reminiscent of a blooming garden in springtime, adding a touch of natural charm to your ensemble.

What sets these bangles apart is their subtle infusion of pink, offering a gentle yet captivating contrast against the radiant gold. Whether it's a soft blush or a hint of rose, the pink accentuates the femininity of the design, adding a subtle pop of color that's both sophisticated and alluring.

Versatile and chic, these bangles are the perfect accessory for any occasion. Whether you're dressing up for a formal event or adding a touch of elegance to your everyday look, they effortlessly elevate your style with their understated glamour.

Indulge in the delicate beauty of our gold bangles with a floral design and a hint of pink. Illuminate your wardrobe and embrace the timeless allure of understated sophistication.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1894","","Exquisite Gold Bangles with Floral Charms - Perfect for Any Occasion","1894_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Exquisite_Gold_Bangles_with_Floral_Charms___Perfect_for_Any_Occasion_J90F61RXEU_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","Step into a world of timeless elegance with our exquisite gold bangles adorned with delicate floral charms���������������������������a perfect accessory for any occasion.

Crafted with precision and care, each bangle embodies the essence of sophistication and grace. The luminous gold gleams with a radiant glow, while the intricate floral charms add a touch of whimsy and charm to your ensemble.

These bangles are more than just accessories; they're a statement of refined taste and unparalleled beauty. Whether you're attending a formal event or enjoying a casual outing with friends, these bangles effortlessly elevate your look with their understated glamour.

With their versatile design and timeless appeal, our gold bangles with floral charms are a must-have addition to any jewelry collection. Illuminate your style and make a statement wherever you go.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
